Demand ID; Started at; Source Node; Destination node; Bitrate; Duration; Is success; Links in path; Path length; Required core; Required index
12092; 833; 8; 3; 178; 2; True; [27]; (474,); 2; 0
11835; 813; 10; 13; 910; 22; True; [37, 50]; (934,); 0; 6
12091; 833; 10; 16; 558; 2; True; [7, 8, 27, 34, 58]; (2904,); 0; 66
12058; 830; 27; 11; 381; 5; True; [39, 76, 80]; (2019,); 2; 36
11737; 807; 17; 8; 777; 28; True; [4, 9, 13, 57]; (1951,); 0; 30
12060; 830; 21; 27; 998; 5; True; [42, 52, 66, 69, 70, 77]; (4033,); 1; 60
12098; 834; 22; 5; 421; 1; True; [18, 31, 35, 47, 49, 67]; (2841,); 1; 0
12100; 834; 11; 19; 593; 1; True; [2, 11, 24, 38]; (2163,); 2; 0
12102; 834; 0; 4; 327; 1; True; [0, 5]; (1108,); 1; 0
12066; 831; 25; 4; 774; 4; True; [24, 38, 76]; (1473,); 2; 84
12108; 834; 1; 20; 720; 1; True; [2, 3, 62]; (1666,); 2; 57
12011; 826; 2; 8; 515; 10; True; [10]; (474,); 0; 0
12053; 830; 4; 10; 982; 6; True; [16, 20, 32]; (1356,); 1; 68
12124; 835; 2; 1; 732; 1; True; [9, 11]; (799,); 2; 75
12104; 834; 9; 11; 801; 2; True; [32, 36]; (1279,); 2; 0
11954; 821; 24; 17; 461; 15; True; [7, 8, 12, 24, 38, 58, 73]; (3941,); 0; 101
12105; 834; 0; 8; 787; 2; True; [1, 10, 12]; (1273,); 0; 62
12014; 826; 1; 12; 596; 10; True; [6, 20, 22, 33]; (1865,); 2; 33
12107; 834; 27; 26; 281; 2; True; [80]; (722,); 0; 0
12114; 835; 24; 6; 704; 1; True; [22, 25, 28, 38, 73]; (2237,); 2; 90
12074; 831; 22; 16; 624; 5; True; [69, 70]; (1142,); 0; 63
12087; 832; 8; 9; 936; 5; True; [20, 22, 28]; (816,); 1; 30
11842; 814; 0; 8; 643; 23; True; [1, 10, 12]; (1273,); 1; 36
12119; 835; 25; 14; 832; 2; True; [40, 50, 53, 76]; (1736,); 0; 30
12121; 835; 19; 22; 803; 2; True; [1, 13, 26, 40, 54, 61, 71]; (3725,); 1; 59
11989; 824; 23; 26; 676; 13; True; [72, 75]; (2032,); 2; 0
12062; 830; 17; 11; 107; 7; True; [4, 10, 30, 57]; (2070,); 2; 32
12135; 836; 14; 2; 388; 1; True; [8, 27, 34, 49]; (1857,); 2; 57
12138; 836; 14; 17; 706; 1; True; [7, 8, 27, 34, 49]; (2604,); 0; 83
12072; 831; 22; 24; 157; 6; True; [69, 72]; (1293,); 0; 0
12073; 831; 19; 21; 658; 6; True; [0, 6, 20, 22, 33, 45, 61]; (4569,); 2; 51
12023; 827; 2; 10; 630; 11; True; [10, 30]; (930,); 0; 9
12147; 837; 2; 6; 559; 1; True; [10, 28]; (745,); 0; 35
12106; 834; 16; 25; 879; 4; True; [4, 9, 13, 26, 42, 55, 57]; (3706,); 0; 65
12134; 836; 18; 6; 308; 2; True; [16, 59]; (1303,); 1; 0
11838; 814; 23; 26; 909; 24; True; [72, 75]; (2032,); 1; 39
12082; 832; 21; 7; 971; 6; True; [19, 31, 43, 65]; (2765,); 1; 26
12126; 835; 24; 26; 139; 3; True; [75]; (1213,); 1; 0
12144; 837; 23; 25; 814; 1; True; [42, 52, 70]; (1628,); 1; 30
12150; 837; 5; 8; 257; 2; True; [19, 23]; (489,); 1; 0
12152; 838; 15; 25; 900; 1; True; [42, 52]; (960,); 1; 54
12012; 826; 23; 7; 875; 13; True; [28, 34, 49, 53, 70]; (2305,); 0; 3
12155; 838; 25; 11; 79; 1; True; [39, 76]; (1297,); 2; 0
12127; 836; 27; 21; 776; 3; True; [14, 24, 38, 76, 80]; (3262,); 2; 43
12095; 833; 8; 19; 851; 6; True; [2, 9, 11, 27]; (1963,); 2; 30
12008; 826; 3; 1; 911; 13; True; [11]; (540,); 2; 60
12133; 836; 19; 25; 133; 3; True; [1, 13, 26, 42, 61]; (2703,); 0; 24
11959; 821; 4; 24; 159; 18; True; [16, 19, 23, 26, 29, 41]; (2744,); 1; 92
12167; 839; 5; 0; 619; 1; False; None; None; None; None
12109; 835; 25; 13; 757; 4; True; [40, 46, 50, 53, 76]; (2519,); 0; 170
11970; 822; 25; 7; 611; 17; True; [25, 28, 38, 76]; (1784,); 2; 1
12162; 839; 6; 15; 689; 1; True; [23, 30, 37, 51]; (1637,); 2; 48
12065; 831; 9; 7; 202; 9; True; [19, 31]; (545,); 1; 23
12118; 835; 9; 15; 179; 5; True; [32, 37, 51]; (1432,); 0; 23
11980; 823; 23; 18; 953; 17; True; [7, 8, 12, 24, 38, 52, 70]; (3420,); 0; 128
12161; 839; 22; 10; 79; 1; True; [35, 47, 49, 67]; (2007,); 2; 48
12090; 832; 13; 16; 601; 8; True; [7, 8, 27, 34, 47, 49, 58]; (3838,); 0; 30
12168; 839; 1; 26; 231; 1; True; [4, 9, 13, 26, 42, 77, 81]; (3470,); 2; 30
12167; 839; 5; 0; 619; 1; False; None; None; None; None
12115; 835; 6; 7; 56; 5; True; [23, 29]; (863,); 2; 0
12071; 831; 16; 17; 303; 9; True; [55]; (834,); 0; 18
12128; 836; 2; 1; 778; 5; True; [9, 11]; (799,); 2; 0
12158; 839; 17; 8; 866; 2; True; [4, 9, 13, 57]; (1951,); 0; 64
12049; 829; 14; 21; 734; 12; True; [48, 50, 68]; (2160,); 2; 0
12099; 834; 8; 9; 809; 7; True; [20, 22, 28]; (816,); 1; 122
12131; 836; 10; 7; 902; 5; True; [28, 34]; (727,); 0; 65
12096; 833; 17; 12; 364; 8; True; [4, 9, 13, 26, 57]; (2332,); 2; 63
12171; 840; 10; 9; 122; 1; True; [34]; (456,); 2; 3
12080; 832; 3; 6; 293; 9; True; [10, 12, 28]; (1004,); 0; 29
12179; 840; 15; 4; 97; 1; True; [24, 38, 52]; (1353,); 2; 9
12035; 828; 25; 26; 975; 13; True; [77, 81]; (1345,); 2; 0
12103; 834; 16; 26; 212; 8; True; [4, 9, 13, 26, 42, 55, 57, 77, 81]; (5051,); 0; 53
12086; 832; 6; 15; 124; 10; True; [23, 30, 37, 51]; (1637,); 0; 0
12149; 837; 13; 27; 360; 5; True; [42, 47, 51, 52, 77]; (2458,); 1; 0
12145; 837; 25; 26; 566; 5; True; [77, 81]; (1345,); 2; 78
12125; 835; 9; 22; 760; 7; True; [32, 37, 48, 50]; (2007,); 2; 24
12175; 840; 4; 2; 825; 2; True; [15]; (594,); 2; 15
12183; 841; 19; 3; 651; 1; True; [1, 12, 61]; (1489,); 0; 108
12154; 838; 18; 13; 709; 4; True; [16, 20, 33, 59]; (2350,); 1; 21
12137; 836; 9; 14; 865; 6; True; [32, 37]; (1056,); 2; 0
12040; 828; 20; 8; 670; 14; True; [13, 63]; (1619,); 0; 0
12148; 837; 18; 13; 52; 6; True; [16, 20, 33, 59]; (2350,); 1; 68
12196; 842; 7; 18; 425; 1; True; [17, 18, 22, 25, 28]; (2384,); 1; 68
12112; 835; 0; 22; 93; 8; True; [1, 13, 26, 40, 54, 71]; (3035,); 0; 21
12193; 841; 1; 4; 304; 2; True; [5]; (594,); 1; 0
12202; 842; 7; 22; 774; 1; True; [26, 40, 54, 71]; (1943,); 2; 57
12084; 832; 16; 13; 803; 11; True; [16, 20, 33, 56, 59]; (3110,); 1; 98
12214; 843; 3; 0; 868; 7; False; None; None; None; None
12122; 835; 10; 23; 62; 8; True; [37, 51, 54]; (1578,); 1; 3
12195; 842; 19; 13; 602; 1; True; [0, 6, 20, 22, 33, 61]; (3069,); 2; 21
12054; 830; 14; 8; 378; 13; True; [38, 51, 52]; (1177,); 2; 19
12018; 826; 22; 16; 766; 17; True; [69, 70]; (1142,); 0; 30
12170; 840; 6; 11; 636; 3; True; [23, 26, 29]; (1244,); 2; 3
12093; 833; 11; 7; 783; 10; True; [25, 28, 38]; (1244,); 2; 19
12164; 839; 24; 27; 403; 4; True; [75, 79]; (1836,); 1; 0
12139; 836; 5; 12; 685; 7; True; [20, 33]; (1047,); 1; 6
12169; 840; 16; 10; 119; 3; True; [16, 20, 56, 59]; (2390,); 1; 42
12173; 840; 2; 22; 737; 3; True; [10, 30, 37, 48, 50]; (2415,); 0; 3
12182; 841; 1; 8; 486; 2; True; [4, 10]; (867,); 2; 15
12156; 838; 9; 24; 75; 5; True; [32, 36, 41]; (2054,); 2; 18
12140; 836; 27; 13; 319; 7; True; [40, 46, 50, 53, 76, 80]; (3241,); 0; 66
12160; 839; 5; 16; 156; 4; True; [17, 18, 60]; (2063,); 1; 0
12190; 841; 3; 19; 348; 3; True; [2, 11]; (1230,); 2; 27
12226; 844; 23; 0; 242; 16; False; None; None; None; None
12209; 843; 21; 4; 348; 1; True; [24, 38, 52, 66, 69, 70]; (3704,); 2; 101
12163; 839; 3; 9; 773; 5; True; [10, 12, 20, 22, 28]; (1549,); 0; 35
12197; 842; 22; 10; 863; 2; True; [35, 47, 49, 67]; (2007,); 2; 47
12181; 840; 7; 24; 898; 4; True; [26, 41]; (1156,); 2; 39
12130; 836; 14; 6; 878; 8; True; [31, 35, 49]; (1383,); 2; 0
12201; 842; 10; 21; 584; 2; True; [37, 48, 50, 68]; (2694,); 0; 75
12204; 843; 3; 17; 856; 1; True; [7, 8, 12]; (1399,); 0; 125
12206; 843; 25; 7; 538; 1; True; [25, 28, 38, 76]; (1784,); 2; 11
12207; 843; 23; 3; 919; 1; True; [12, 24, 38, 52, 70]; (2280,); 1; 117
12029; 827; 24; 5; 787; 17; True; [18, 22, 25, 28, 38, 73]; (2744,); 1; 90
12063; 830; 27; 13; 727; 14; True; [40, 46, 50, 53, 76, 80]; (3241,); 0; 115
12189; 841; 21; 15; 317; 3; True; [47, 66, 67]; (2160,); 2; 18
12117; 835; 27; 6; 336; 9; True; [22, 25, 28, 38, 76, 80]; (2724,); 1; 6
12216; 844; 1; 0; 591; 1; False; None; None; None; None
12187; 841; 9; 4; 803; 3; True; [9, 19, 23, 27, 31]; (1549,); 2; 27
12192; 841; 19; 6; 63; 4; True; [0, 6, 22, 61]; (2022,); 1; 18
12231; 844; 0; 14; 894; 1; True; [1, 10, 12, 30, 37]; (2263,); 0; 27
12159; 839; 25; 22; 198; 6; True; [40, 54, 68, 71, 76]; (3311,); 0; 27
12123; 835; 25; 13; 254; 10; True; [40, 46, 50, 53, 76]; (2519,); 0; 57
12129; 836; 4; 27; 534; 9; True; [16, 19, 23, 26, 29, 42, 77]; (3231,); 1; 122
12136; 836; 26; 1; 522; 9; True; [11, 24, 38, 76, 79, 80]; (3358,); 0; 6
12142; 837; 22; 27; 536; 8; True; [42, 52, 69, 70, 77]; (2824,); 1; 12
12216; 844; 1; 0; 591; 1; False; None; None; None; None
12185; 841; 4; 24; 620; 4; True; [16, 19, 23, 26, 29, 41]; (2744,); 1; 45
12044; 828; 16; 17; 791; 17; True; [55]; (834,); 0; 0
12218; 844; 22; 15; 454; 1; True; [47, 67]; (951,); 1; 0
12224; 844; 9; 15; 911; 2; True; [32, 37, 51]; (1432,); 2; 0
12191; 841; 11; 13; 389; 5; True; [40, 50, 53]; (1196,); 0; 39
11978; 823; 6; 16; 105; 23; True; [7, 21, 58]; (2181,); 0; 27
12178; 840; 22; 8; 679; 6; True; [38, 52, 69, 70]; (1943,); 2; 42
12232; 845; 3; 11; 555; 1; True; [13, 26]; (933,); 0; 53
12237; 845; 8; 22; 679; 1; True; [30, 37, 48, 50]; (1941,); 1; 0
12238; 845; 1; 15; 809; 1; True; [4, 9, 13, 26, 40]; (2005,); 2; 72
12242; 845; 27; 10; 62; 1; True; [35, 39, 76, 80]; (2541,); 2; 0
12229; 844; 4; 5; 530; 2; True; [16]; (507,); 1; 0
12176; 840; 25; 17; 964; 6; True; [7, 8, 12, 24, 38, 58, 76]; (3706,); 0; 185
12143; 837; 24; 20; 870; 9; True; [2, 11, 24, 38, 73]; (2938,); 2; 74
12227; 844; 6; 3; 373; 2; True; [23, 27]; (745,); 2; 3
12262; 847; 1; 0; 65; 3; False; None; None; None; None
12223; 844; 7; 14; 388; 3; True; [26, 40, 53]; (1177,); 2; 9
11993; 824; 5; 7; 522; 23; True; [19, 23, 29]; (1081,); 1; 12
12269; 847; 14; 0; 420; 4; False; None; None; None; None
12245; 845; 9; 7; 268; 2; True; [19, 31]; (545,); 1; 0
12234; 845; 22; 16; 798; 2; True; [69, 70]; (1142,); 0; 0
12199; 842; 27; 1; 111; 5; True; [11, 24, 38, 76, 80]; (2735,); 2; 8
12261; 847; 11; 0; 541; 1; False; None; None; None; None
12094; 833; 17; 0; 614; 14; False; None; None; None; None
12205; 843; 7; 15; 336; 4; True; [26, 40]; (801,); 2; 0
12244; 845; 24; 11; 335; 2; True; [39, 73]; (1532,); 2; 3
12247; 845; 14; 24; 375; 2; True; [41, 51, 52]; (1571,); 0; 0
12248; 846; 27; 26; 527; 1; True; [80]; (722,); 0; 5
12250; 846; 12; 20; 684; 1; True; [9, 14, 19, 23, 27, 31, 43]; (3336,); 0; 44
12180; 840; 10; 12; 815; 7; True; [33, 35]; (1242,); 1; 71
12252; 846; 24; 22; 122; 1; True; [68, 71, 74]; (2502,); 2; 18
12255; 846; 24; 8; 437; 1; True; [38, 73]; (1156,); 2; 15
12116; 835; 24; 13; 575; 12; True; [46, 67, 71, 74]; (2627,); 2; 0
12221; 844; 10; 6; 909; 4; True; [31, 35]; (849,); 2; 74
12151; 837; 27; 18; 434; 11; True; [7, 8, 12, 24, 38, 76, 80]; (3594,); 0; 0
12263; 847; 25; 14; 956; 1; True; [40, 50, 53, 76]; (1736,); 0; 108
12157; 838; 8; 19; 318; 10; True; [2, 9, 11, 27]; (1963,); 2; 18
12188; 841; 6; 18; 492; 7; True; [17, 18, 22]; (1521,); 1; 33
12261; 847; 11; 0; 541; 1; False; None; None; None; None
12272; 847; 26; 13; 819; 1; True; [46, 67, 71, 74, 78]; (3840,); 2; 66
12274; 847; 13; 27; 644; 1; True; [42, 47, 51, 52, 77]; (2458,); 2; 18
12172; 840; 18; 1; 578; 8; True; [3, 15, 59]; (1904,); 1; 0
12246; 845; 10; 5; 208; 3; True; [18, 31, 35]; (1356,); 1; 48
11994; 824; 24; 17; 408; 24; True; [7, 8, 12, 24, 38, 58, 73]; (3941,); 1; 66
12211; 843; 27; 22; 60; 5; True; [40, 54, 68, 71, 76, 80]; (4033,); 0; 51
12017; 826; 0; 12; 492; 22; True; [0, 6, 20, 22, 33]; (2379,); 1; 53
12257; 846; 10; 12; 947; 2; True; [33, 35]; (1242,); 1; 95
12215; 843; 3; 2; 249; 5; True; [8, 12]; (652,); 2; 9
12217; 844; 7; 24; 958; 4; True; [26, 41]; (1156,); 2; 18
12253; 846; 19; 20; 656; 2; True; [62]; (462,); 2; 0
12294; 849; 25; 0; 995; 27; False; None; None; None; None
12297; 849; 20; 0; 83; 4; False; None; None; None; None
12273; 847; 7; 19; 767; 2; True; [2, 11, 24]; (1782,); 2; 47
12194; 842; 24; 1; 430; 7; True; [11, 24, 38, 73]; (2248,); 0; 48
12088; 832; 19; 15; 897; 17; True; [1, 10, 12, 30, 37, 61]; (2953,); 2; 90
12243; 845; 4; 5; 953; 4; True; [16]; (507,); 1; 9
12200; 842; 14; 10; 401; 7; True; [35, 49]; (1056,); 0; 27
12239; 845; 26; 21; 833; 4; True; [14, 24, 38, 76, 79, 80]; (3885,); 0; 242
12132; 836; 9; 27; 935; 13; True; [32, 36, 42, 77]; (2541,); 2; 48
12249; 846; 1; 4; 355; 3; True; [5]; (594,); 1; 18
12113; 835; 7; 9; 210; 14; True; [20, 22, 25, 28]; (1408,); 1; 0
12254; 846; 23; 19; 867; 3; True; [17, 18, 31, 35, 49, 53, 70]; (3730,); 1; 125
12184; 841; 0; 16; 890; 8; True; [0, 7, 58]; (2095,); 1; 21
12292; 849; 27; 11; 978; 1; True; [39, 76, 80]; (2019,); 2; 48
12141; 837; 10; 2; 103; 13; True; [8, 27, 34]; (1323,); 2; 0
12262; 847; 1; 0; 65; 3; False; None; None; None; None
12295; 849; 5; 3; 643; 1; True; [19, 23, 27]; (963,); 1; 12
12225; 844; 6; 12; 697; 6; True; [20, 22, 33]; (1265,); 2; 51
12265; 847; 6; 17; 745; 3; True; [7, 21]; (1347,); 0; 26
12304; 849; 5; 9; 796; 1; True; [20]; (327,); 1; 20
12300; 849; 14; 15; 793; 1; True; [51]; (376,); 1; 60
12214; 843; 3; 0; 868; 7; False; None; None; None; None
12230; 844; 3; 18; 622; 6; True; [5, 8, 12, 17]; (2042,); 1; 0
12165; 839; 15; 3; 247; 11; True; [12, 24, 38, 52]; (1612,); 2; 0
12309; 849; 12; 21; 486; 1; True; [45]; (1500,); 2; 0
12166; 839; 25; 17; 545; 11; True; [7, 8, 12, 24, 38, 58, 76]; (3706,); 0; 75
12251; 846; 4; 16; 269; 4; True; [17, 60]; (1556,); 1; 21
12241; 845; 0; 13; 408; 5; True; [1, 10, 12, 30, 37, 50]; (2663,); 0; 53
12101; 834; 19; 15; 729; 16; True; [1, 10, 12, 30, 37, 61]; (2953,); 1; 35
12284; 848; 14; 24; 680; 2; True; [41, 51, 52]; (1571,); 2; 39
12269; 847; 14; 0; 420; 4; False; None; None; None; None
12299; 849; 15; 14; 669; 2; True; [50, 53]; (776,); 1; 0
12301; 849; 10; 17; 968; 2; True; [7, 8, 27, 34]; (2070,); 1; 48
12305; 849; 1; 9; 650; 2; True; [6, 20, 22]; (1145,); 2; 72
12270; 847; 19; 7; 898; 4; True; [0, 6, 61]; (1804,); 2; 150
12313; 850; 12; 5; 921; 1; True; [18, 31, 43]; (1554,); 1; 75
12277; 848; 12; 19; 692; 3; True; [2, 3, 19, 21, 31, 43]; (3069,); 2; 71
12310; 849; 10; 5; 977; 2; True; [18, 31, 35]; (1356,); 1; 45
12279; 848; 18; 22; 343; 3; True; [16, 20, 32, 37, 48, 50, 59]; (3637,); 2; 150
12260; 846; 21; 20; 355; 5; True; [2, 3, 19, 21, 31, 43, 65]; (4569,); 2; 26
12337; 852; 20; 0; 755; 7; False; None; None; None; None
12278; 848; 9; 8; 401; 4; True; [19, 23, 29, 31]; (1408,); 1; 33
12312; 850; 15; 4; 484; 2; True; [24, 38, 52]; (1353,); 2; 119
12306; 849; 2; 19; 239; 3; True; [2, 9, 11]; (1489,); 2; 9
12308; 849; 22; 16; 525; 3; True; [69, 70]; (1142,); 0; 0
12283; 848; 8; 6; 344; 4; True; [22, 28]; (489,); 1; 5
12330; 851; 24; 26; 900; 1; True; [75]; (1213,); 1; 0
12258; 846; 20; 8; 232; 6; True; [13, 63]; (1619,); 0; 52
12314; 850; 22; 10; 498; 2; True; [35, 47, 49, 67]; (2007,); 2; 46
12281; 848; 27; 3; 564; 4; True; [12, 24, 38, 76, 80]; (2454,); 2; 15
12285; 848; 16; 15; 896; 4; True; [4, 10, 30, 37, 55, 57]; (3438,); 2; 171
12323; 851; 13; 23; 732; 1; True; [48, 69]; (1025,); 2; 0
12315; 850; 10; 5; 787; 2; True; [18, 31, 35]; (1356,); 1; 102
12332; 851; 18; 6; 907; 1; True; [16, 59]; (1303,); 1; 0
12146; 837; 24; 10; 711; 15; True; [35, 39, 73]; (2054,); 2; 27
12275; 847; 23; 10; 354; 6; True; [35, 49, 53, 70]; (2100,); 2; 0
12297; 849; 20; 0; 83; 4; False; None; None; None; None
12110; 835; 4; 3; 680; 18; True; [4, 15]; (987,); 2; 0
12208; 843; 23; 27; 310; 10; True; [42, 52, 70, 77]; (2350,); 1; 0
12334; 852; 27; 13; 119; 1; True; [40, 46, 50, 53, 76, 80]; (3241,); 0; 0
12111; 835; 17; 21; 650; 18; True; [6, 20, 22, 33, 45, 57]; (4112,); 2; 111
12302; 849; 3; 21; 823; 5; True; [13, 26, 40, 54, 68, 71]; (3704,); 0; 62
12198; 842; 1; 25; 692; 12; True; [4, 9, 13, 26, 42]; (2125,); 0; 23
12340; 852; 0; 24; 389; 2; True; [1, 13, 26, 41]; (2248,); 1; 52
12336; 852; 5; 13; 523; 2; True; [20, 32, 37, 50]; (1783,); 1; 62
12341; 852; 11; 15; 114; 2; True; [40]; (420,); 0; 3
12271; 847; 5; 24; 397; 7; True; [19, 23, 26, 29, 41]; (2237,); 1; 0
12319; 851; 9; 14; 535; 3; True; [32, 37]; (1056,); 2; 0
12235; 845; 14; 3; 460; 9; True; [27, 34, 49]; (1464,); 0; 2
12344; 852; 18; 3; 303; 2; True; [4, 15, 59]; (1783,); 2; 92
12361; 853; 5; 4; 947; 1; True; [9, 19, 23, 27]; (1222,); 2; 38
12203; 843; 20; 8; 433; 11; True; [13, 63]; (1619,); 0; 0
12311; 850; 15; 13; 910; 4; True; [46, 50, 53]; (1559,); 2; 12
12293; 849; 3; 26; 784; 5; True; [13, 26, 42, 77, 81]; (2818,); 0; 110
12354; 853; 9; 13; 199; 1; True; [32, 37, 50]; (1456,); 2; 96
12355; 853; 6; 13; 286; 1; True; [23, 30, 37, 50]; (1661,); 2; 68
12067; 831; 23; 12; 792; 23; True; [52, 70]; (1088,); 0; 45
12357; 853; 21; 15; 312; 1; True; [47, 66, 67]; (2160,); 1; 66
12289; 848; 26; 13; 636; 6; True; [46, 67, 71, 74, 78]; (3840,); 2; 65
12256; 846; 20; 11; 910; 8; True; [10, 12, 30, 63]; (2256,); 0; 169
12220; 844; 10; 4; 535; 10; True; [9, 27, 34]; (1189,); 2; 26
12286; 848; 0; 10; 74; 7; True; [1, 10, 12, 30]; (1729,); 0; 0
12388; 855; 2; 0; 141; 1; False; None; None; None; None
12372; 854; 23; 27; 972; 1; True; [42, 52, 70, 77]; (2350,); 1; 99
12375; 854; 3; 7; 989; 1; True; [13]; (552,); 0; 21
12371; 854; 4; 8; 497; 1; True; [16, 19, 23]; (996,); 1; 11
12307; 849; 9; 26; 529; 6; True; [32, 36, 42, 77, 81]; (3164,); 2; 78
12350; 852; 23; 10; 858; 3; True; [35, 49, 53, 70]; (2100,); 0; 93
12351; 852; 22; 20; 418; 3; True; [2, 11, 24, 38, 52, 69, 70]; (3725,); 2; 164
12389; 855; 26; 0; 624; 1; False; None; None; None; None
12282; 848; 20; 15; 844; 7; True; [10, 12, 30, 37, 63]; (2790,); 0; 125
12331; 851; 20; 2; 603; 4; True; [0, 61, 64]; (1666,); 1; 0
12177; 840; 18; 17; 658; 15; True; [60]; (760,); 1; 6
12321; 851; 17; 11; 589; 4; True; [4, 10, 30, 57]; (2070,); 2; 150
12360; 853; 0; 17; 447; 2; True; [0, 7]; (1261,); 1; 18
12120; 835; 25; 0; 565; 21; False; None; None; None; None
12240; 845; 25; 1; 618; 11; True; [11, 24, 38, 76]; (2013,); 2; 101
12228; 844; 18; 7; 935; 12; True; [16, 19, 59]; (1521,); 1; 63
12388; 855; 2; 0; 141; 1; False; None; None; None; None
12398; 856; 7; 0; 332; 1; False; None; None; None; None
12186; 841; 8; 27; 470; 15; True; [26, 29, 42, 77]; (2235,); 0; 0
12384; 855; 12; 22; 175; 1; True; [44, 48]; (1334,); 1; 0
12385; 855; 16; 22; 778; 1; True; [4, 10, 30, 37, 48, 50, 55, 57]; (4389,); 2; 204
12326; 851; 18; 19; 266; 5; True; [2, 3, 15, 59]; (2594,); 2; 18
12387; 855; 16; 5; 734; 1; True; [56, 59]; (1556,); 0; 0
12389; 855; 26; 0; 624; 1; False; None; None; None; None
12287; 848; 23; 1; 765; 8; True; [11, 24, 38, 52, 70]; (2561,); 2; 71
12288; 848; 23; 10; 836; 8; True; [35, 49, 53, 70]; (2100,); 0; 36
12333; 851; 4; 5; 488; 5; True; [16]; (507,); 1; 27
12291; 848; 21; 27; 165; 8; True; [42, 52, 66, 69, 70, 77]; (4033,); 1; 9
12343; 852; 7; 5; 479; 5; True; [18, 22, 25, 28]; (1588,); 1; 62
12346; 852; 8; 25; 831; 5; True; [26, 29, 42]; (1513,); 2; 96
12406; 856; 8; 5; 814; 1; True; [18, 22, 28]; (996,); 1; 77
12373; 854; 26; 7; 277; 3; True; [25, 28, 38, 76, 79, 80]; (3129,); 2; 21
12338; 852; 6; 13; 832; 5; True; [23, 30, 37, 50]; (1661,); 2; 39
12268; 847; 10; 22; 618; 10; True; [37, 48, 50]; (1485,); 0; 12
12414; 857; 12; 0; 443; 4; False; None; None; None; None
12380; 855; 17; 24; 294; 2; True; [4, 9, 13, 26, 41, 57]; (3107,); 2; 123
12381; 855; 13; 17; 528; 2; True; [7, 8, 27, 34, 47, 49]; (3004,); 0; 196
12398; 856; 7; 0; 332; 1; False; None; None; None; None
12359; 853; 19; 3; 128; 4; True; [1, 12, 61]; (1489,); 0; 57
12328; 851; 27; 3; 575; 6; True; [12, 24, 38, 76, 80]; (2454,); 2; 33
12403; 856; 4; 27; 967; 1; True; [16, 19, 23, 26, 29, 42, 77]; (3231,); 2; 204
12322; 851; 21; 12; 927; 6; True; [52, 66, 69, 70]; (2771,); 0; 63
12394; 856; 11; 10; 133; 1; True; [35, 39]; (1279,); 2; 15
12362; 853; 13; 7; 661; 4; True; [28, 34, 47, 49]; (1661,); 0; 0
12327; 851; 17; 23; 185; 6; True; [4, 9, 13, 26, 40, 54, 57]; (3420,); 2; 198
12374; 854; 0; 7; 682; 4; True; [1, 13]; (1092,); 1; 64
12427; 858; 1; 0; 349; 1; False; None; None; None; None
12409; 857; 25; 18; 358; 1; True; [7, 8, 12, 24, 38, 76]; (2872,); 1; 72
12236; 845; 0; 7; 371; 13; True; [1, 13]; (1092,); 0; 44
12411; 857; 23; 9; 334; 1; True; [34, 49, 53, 70]; (2034,); 2; 15
12425; 858; 17; 0; 866; 9; False; None; None; None; None
12391; 855; 27; 24; 162; 3; True; [40, 54, 76, 80]; (2350,); 0; 33
12324; 851; 11; 5; 459; 7; True; [18, 22, 25, 28, 38]; (1969,); 1; 126
12396; 856; 17; 24; 56; 2; True; [4, 9, 13, 26, 41, 57]; (3107,); 0; 92
12365; 854; 18; 2; 824; 5; True; [15, 59]; (1390,); 2; 27
12367; 854; 13; 12; 790; 5; True; [47, 51, 52]; (1196,); 1; 75
12431; 858; 27; 5; 279; 1; True; [18, 22, 25, 28, 38, 76, 80]; (3231,); 1; 61
12369; 854; 25; 14; 896; 5; True; [40, 50, 53, 76]; (1736,); 0; 6
12408; 857; 5; 7; 131; 2; True; [19, 23, 29]; (1081,); 1; 15
12264; 847; 10; 27; 562; 12; True; [36, 42, 77]; (2019,); 2; 0
12337; 852; 20; 0; 755; 7; False; None; None; None; None
12427; 858; 1; 0; 349; 1; False; None; None; None; None
12377; 854; 24; 25; 961; 5; True; [42, 73]; (1315,); 1; 60
12370; 854; 6; 8; 734; 5; True; [23]; (271,); 2; 0
12386; 855; 0; 26; 833; 4; True; [1, 13, 26, 42, 77, 81]; (3358,); 0; 15
12424; 858; 7; 16; 947; 1; True; [7, 8, 12, 24, 58]; (2785,); 0; 124
12353; 853; 10; 1; 965; 6; True; [9, 11, 27, 34]; (1729,); 2; 204
12174; 840; 22; 5; 709; 19; True; [18, 31, 35, 47, 49, 67]; (2841,); 1; 12
12259; 846; 1; 6; 981; 13; True; [6]; (600,); 2; 51
12428; 858; 7; 14; 327; 1; True; [26, 40, 53]; (1177,); 2; 0
12358; 853; 26; 11; 508; 6; True; [39, 76, 79, 80]; (2642,); 2; 0
12325; 851; 0; 22; 873; 8; True; [1, 13, 26, 40, 54, 71]; (3035,); 0; 134
12432; 858; 11; 25; 309; 1; True; [42]; (540,); 1; 15
12400; 856; 19; 17; 457; 3; True; [0, 7, 58, 61]; (2785,); 1; 6
12407; 857; 9; 5; 417; 3; True; [18, 31]; (834,); 1; 0
12413; 857; 6; 8; 267; 3; True; [23]; (271,); 2; 24
12153; 838; 10; 17; 472; 22; True; [7, 8, 27, 34]; (2070,); 0; 170
